,mean,Cluster_0,Cluster_1,Cluster_2,Cluster_3,Cluster_4,cluster
38,223.55249999999998,19.656083768540576,30.26507569064687,20.896657384730666,25.67629527739569,3.505887878686215,2
39,1107.4499999999998,28.782337803061086,12.533297214321193,14.104474242629466,34.83678721386971,9.743103526118563,4
40,1435.6599999999999,38.64285415766964,29.800927796274884,12.693813298413275,10.232227686220972,8.630177061421227,4
41,258.4125,39.12349441300246,49.28554152759638,7.280994533933148,4.309969525468002,0.0,7
42,69.3,0.0,0.0,0.0,74.24242424242425,25.75757575757576,1
43,195.6,32.97546012269939,0.0,67.02453987730063,0.0,0.0,9
44,391.7,0.0,0.0,0.0,100.0,0.0,1
45,1390.3900000000006,11.216996669999059,15.37122677809822,25.50435489323139,21.986636842900182,25.920784815771107,4
46,1707.65,25.052264808362366,10.45530407284865,23.086112493778,37.356893977103034,4.049424647907944,4
47,284.01599999999996,41.213875274632414,20.898822601543575,11.695115768125738,11.217677877302688,14.974508478395585,3
48,523.7100000000002,26.51467415172519,9.933741956426264,33.69001928548242,26.549044318420496,3.312520287945618,2
49,3650.09,21.423398692452334,8.7033470407579,17.71298789892852,37.87203420554927,14.288232162311981,8
50,266.66499999999996,35.887724298276865,1.8900118125738288,6.637541484634281,11.784448652804082,43.80027375171096,0
51,380.96000000000004,30.25689486210276,17.48215035699286,24.7952540949181,25.90385692286154,1.5618437631247375,2
52,228.70000000000005,5.771753388718843,13.175921877277364,35.35198950590293,17.39542340766652,28.304911820434324,2
53,147.47,35.39702990438733,15.27090255645216,11.392147555435004,26.85291923781108,11.087000745914423,2
54,4466.958,19.79176880552716,5.254224463270083,18.20279781751549,40.44470532295133,16.30650359073595,8
55,358.4555555555555,14.654226465391652,12.770217910170178,11.064753107467222,40.51331328849075,20.99748922848021,1
56,668.5799999999997,9.692183433545727,16.988243740464874,4.494600496574832,23.377905411469097,45.44706691794552,0
57,600.3900000000001,17.771781675244423,8.414530555139157,8.664368160695545,44.61266843218574,20.53665117673512,1
58,159.76000000000002,32.34382824236354,18.020781171757633,22.75913870806209,12.909989984977466,13.966261892839258,2
59,227.85333333333332,35.41898297150214,8.353326701386857,42.1177365556791,14.109953771431915,0.0,2
60,204.28875000000002,26.844356333865665,25.58143803807111,35.38251616890308,7.8993581389087755,4.29233132025136,2
61,804.1600000000001,12.833267011539991,1.238559490648627,43.85943095901312,39.84903501790688,2.219707520891365,10
62,777.1999999999999,53.13432835820896,9.693772516726712,18.965517241379317,16.019042717447245,2.187339166237777,4
63,510.7299999999999,42.836723904998735,2.4866367748125238,25.257964090615403,13.715661895717895,15.703013333855464,2
64,213.10666666666668,30.876556341112426,0.0,24.0912219232935,8.814052430707626,36.21816930488644,0
65,800.6574999999999,15.685389820241493,14.193022609542785,19.494758994951027,29.926654031218092,20.700174544046614,10
66,847.1,12.595915476331013,5.93554479990556,21.413646558847834,47.919371974973444,12.135521189942155,1
67,216.4,14.972273567467651,19.131238447319777,11.645101663585953,54.25138632162662,0.0,1
68,343.64066666666673,24.679073683557043,5.98958990107884,16.55721771385226,21.784383299609473,30.98973540190238,10
69,1089.8300000000002,16.562216125450757,10.928309919895764,12.4290026884927,21.39439178587486,38.68607948028591,10
70,1836.6442857142863,29.094987675504463,18.983223285323927,19.869778034629924,23.382862067543982,8.669148936997674,4
71,403.06999999999994,15.79130175899968,19.00414320093284,6.951646116059247,19.50033492941673,38.752573994591515,0
72,3560.225,4.651391414868442,0.0,12.611562471473011,27.019359731477643,55.71768638218091,6
73,429.01000000000005,0.0,15.384256777231297,25.980746369548495,35.76839700706277,22.86659984615743,2
74,247.07833333333326,28.923800594053617,22.188194926935008,15.68440957770928,25.053907780033775,8.149687121268334,10
75,1233.425,24.778158380120395,8.885015302916676,13.92382998560918,21.3227395261163,31.090256805237455,4
76,155.55,9.643201542912246,20.25072324011572,45.51591128254581,24.59016393442623,0.0,9
77,144.06,32.90295710120783,42.52394835485214,24.573094543940027,0.0,0.0,7
78,817.0919999999999,16.263040147253918,1.380505499992657,12.093864583180354,40.64169028701787,29.620899482555206,4
79,77.4,61.240310077519375,0.0,38.75968992248062,0.0,0.0,3
80,1002.3099999999998,19.57877303429079,2.0293122886133035,20.266185112390385,44.192914367810374,13.932815196895177,4
81,431.49,40.10289925606619,1.5759345523650607,31.425989014809147,14.913439477160539,11.981737699599064,2
82,365.4500000000001,47.44835134765356,10.17923108496374,16.00766178683814,21.849774250923513,4.514981529621014,3
83,899.0725,24.218847756994013,5.617455766915349,20.655731323113546,24.775532562724365,24.732432590252735,4
84,98.94,56.85263796240145,10.18799272286234,32.9593693147362,0.0,0.0,3
85,1799.1039999999998,34.44136636903703,19.433895983778594,21.31238661022376,16.576584788872687,8.235766248087936,4
86,348.57000000000005,34.4263705998795,6.839372292509395,21.740253033823905,13.827925524284934,23.16607854950225,2
87,707.0899999999999,42.96482767398775,13.237353095079838,15.604802783238345,19.325686970541238,8.86732947715284,4
88,2918.34,0.0,0.0,12.582495528279775,59.81139963129725,27.606104840422987,4
89,436.2919999999999,30.97008425549862,37.48682075307364,14.572809036150103,12.033225454512118,4.9370605007655435,7
90,860.3466666666667,34.05100269658742,14.876948826829494,14.220624244490592,21.696680407897592,15.154743824194897,4
91,340.5383333333333,25.200295610381602,3.1244646956045092,21.614796180557256,24.44413991572168,25.616303597734962,2
92,393.70000000000005,55.778511557023116,10.896621793243586,14.43992887985776,12.407924815849631,6.477012954025907,3
93,626.8800000000001,25.226518631955074,5.398162327718223,5.647013782542113,23.210183767228173,40.518121490556396,0
94,468.79499999999996,35.8450922044817,12.10763766678399,11.288516302434969,20.712678249554713,20.04607557674463,2
95,300.19500000000005,44.57352720731524,14.047535768417191,23.92778027615383,13.628641383100984,3.822515365012741,3
96,119.63125000000001,0.0,0.0,7.993312784076066,77.79635337756648,14.210333838357453,1
97,341.095,20.756680690130313,30.21738811767983,23.791025960509536,20.485495243260672,4.7494099884196475,7
98,328.77,30.842230130486364,13.526173312650183,31.9372205493202,18.614837120175203,5.079538887368069,2
99,645.3351851851852,21.155816242492413,12.639426539753963,14.863938062620344,46.90097881950523,4.4398403356280545,10
100,866.8728571428572,39.25868186305125,16.81413158298053,22.88851059061224,17.37278988020982,3.6658860831461526,10
101,865.41,39.39789618023056,28.768252427558426,18.368172311389973,8.49501007229714,4.970669008523899,4
102,374.76611111111106,36.13928094411478,18.940109312623136,26.404616805444586,15.140554330923436,3.375438606894078,10
103,669.38,31.01377394006394,18.417042636469567,9.247363231647197,22.610475365263376,18.711344826555916,2
104,536.22,23.95082072826282,5.1959677337320835,17.630484095740893,34.616897406424094,18.605830035840107,10
105,2203.2899999999995,8.075650504472858,1.9622171086572053,15.092808179283407,43.3698393463109,31.499484861275644,4
106,545.99,18.02230810088097,7.4287074854850825,13.879375080129671,40.229674536163664,20.43993479734061,1
107,473.2,34.48858833474218,29.788672865595945,10.131022823330515,15.691039729501268,9.900676246830093,7
108,642.2075000000002,29.24444202224358,12.977114094743516,23.65590560683268,27.354865833862103,6.767672442318096,2
109,502.032,37.500000000000014,15.222535615259586,13.16111323580967,25.339022213723428,8.777328935207318,10
110,238.8725,19.206899077960003,9.769856304095281,40.358350165883486,26.928591612680407,3.7363028393808415,2
111,988.43,26.469755066114953,13.154194024867719,16.290986716307685,28.96765577734387,15.117408415365786,4
112,414.8866666666666,22.11849019009208,4.639017884402167,31.73316407693668,29.891697330998028,11.617630517571065,2
113,298.93,9.935436389790251,3.3720268959288124,29.10380356605225,43.28772622353058,14.30100692469809,1
114,485.99300000000005,27.96130808468435,13.533939789256221,43.18457261730108,12.420960795731627,2.899218713026731,10
115,424.4000000000001,18.61451460885956,23.162111215834116,19.156456173421297,22.643732327992453,16.423185673892547,2
116,113.605,23.502486686325426,27.84208441529862,20.46564851899124,28.189780379384715,0.0,2
117,189.87,49.61289303207458,7.868541633749407,26.889450676778846,12.284721124980251,3.3443935324169165,3
118,154.8714285714286,18.12102204593672,16.806567659809975,36.56489253758879,22.244257909786917,6.263259846877594,2
119,690.6,62.20677671589922,12.076455256298871,25.716768027801912,0.0,0.0,3
120,116.56666666666666,23.59164998570203,10.208750357449244,29.682585072919647,26.30826422647984,10.208750357449244,2
121,233.17111111111112,33.165915350672364,0.4403061175865125,3.5548524212071246,54.49979509563793,8.33913101489607,1
122,2025.3899999999992,27.08416650620376,25.984131451226688,16.81404568996589,17.36702560988255,12.750630742721162,4
123,599.1740000000001,9.89362021716563,4.526231111496826,11.873679432018077,43.049264487444376,30.657204751875085,1
124,214.02499999999998,14.017054082467004,0.0,0.0,33.67597243312697,52.306973484406036,0
125,73.50000000000003,10.272108843537412,3.4693877551020393,22.380952380952376,26.05442176870747,37.823129251700664,0
126,144.8033333333333,13.811836744089687,8.231854699477454,33.76994083929928,44.186367717133585,0.0,1
127,199.135,29.83403218921837,21.058578351369675,18.751098501016898,30.35629095839506,0.0,2
128,158.5,0.0,16.08832807570978,0.0,62.46056782334385,21.451104100946374,1
129,407.285,28.640878009256415,5.634874841941146,6.518776777931916,31.338006555606025,27.867463815264493,2
130,69.01500000000003,16.55437223791929,29.290733898427874,12.533507208577838,31.551112077084674,10.070274577990288,7
131,558.2900000000001,44.6542119686901,26.96448082537748,12.932346988124449,15.448960217807947,0.0,3
132,1017.6800000000002,32.44438330319943,10.02279694992532,11.054555459476454,13.481644524801506,32.99661976259727,4
133,278.7,22.8740581270183,12.701829924650166,6.350914962325083,32.02368137782562,26.04951560818084,2
134,541.19,1.3858349193444075,23.66821264251002,74.94595243814557,0.0,0.0,9
135,580.71,36.482495565772936,11.67665444025417,28.862513130478206,14.15078094057275,8.82755592292194,2
136,368.178,30.48742727702361,18.1010272205292,30.51676091455763,15.155712725909751,5.739071861979803,2
137,286.84,40.16176265513876,13.596430065541767,34.38850927346257,0.0,11.853298005856924,3
138,469.25200000000024,33.97747905176748,14.795461713535579,16.974674588494025,24.737241396946615,9.515143249256258,2
139,545.6800000000001,35.97346430142208,6.84283829350535,36.34730977862483,15.027122122855886,5.809265503591848,2
140,78.36,46.567126084737104,2.5523226135783563,22.358346094946405,28.522205206738132,0.0,3
141,154.52454545454546,18.8896144772528,10.90971131388364,19.908575866146595,35.51362831441901,14.778470028297946,2
142,456.855,35.37446235676527,15.121865799870854,34.382626872859,9.624224316249137,5.496820654255727,2
143,390.8866666666666,36.095714017703344,7.466784916344038,32.44503948288507,18.658434669895797,5.334026913171765,2
144,110.23666666666668,16.69136101115781,22.835717093526046,45.7016721598984,4.490338967675607,10.28091076774213,9
145,274.2466666666666,29.76699807958772,7.239225028563095,8.605391739796293,29.176896710990114,25.21148844106279,2
146,375.07000000000005,11.17791345615485,14.603940597755082,43.11061935105447,24.32212653637987,6.785400058655718,2
147,125.22,23.997763935473564,0.6788053026673055,31.52052387797477,43.802906883884354,0.0,1
148,313.83,11.08880604148743,6.232673740560176,48.026001338304184,29.394895325494698,5.257623554153523,9
149,981.1800000000001,51.92523288285533,13.279928249658571,7.113883283393465,13.580586640575632,14.100368943516992,4
150,358.17500000000007,9.576324422419207,5.695539889718711,8.543309834578066,48.55866545682976,27.626160396454242,1
151,4279.710000000004,33.31580878143609,13.497643531921543,20.233380299132406,24.31473160564616,8.638435781863718,6
152,363.95,30.581123780739112,6.924028025827725,3.4620140129138623,41.06333287539497,17.969501305124332,1
153,1392.0874999999999,25.718210960158753,4.993220612928425,19.229753876821675,38.53834618872736,11.52046836136378,4
154,681.190588235294,32.531795541370485,11.370057960802196,16.68169226199112,31.138560168010347,8.277894067825887,10
155,280.39333333333326,33.93328419601037,31.046862740436055,13.11015478256735,15.70412991274163,6.20556836824461,7
156,316.7,32.11872434480581,0.0,32.453425955162615,25.38680138932744,10.041048310704138,2
157,416.195,62.0442340729706,9.399440166268215,2.126407092829083,12.289912180588427,14.140006487343673,3
158,510.75,22.917278511992166,13.646598139990207,35.77092511013216,26.049926578560946,1.6152716593245229,2
159,75.9,39.52569169960474,40.316205533596836,20.158102766798418,0.0,0.0,7
160,67.19999999999999,100.0,0.0,0.0,0.0,0.0,3
161,824.8299999999994,37.037935089654866,13.612501970102942,14.215050374016474,15.391050277026794,19.743462289199,4
162,168.0,53.57142857142857,0.0,46.42857142857143,0.0,0.0,3
163,317.81999999999994,9.162418979296458,3.3037568434963194,0.0,48.21911773960104,39.3147064376062,1
164,327.82800000000003,26.973900948058127,11.217467696474978,38.04617055285088,19.037422062789023,4.725038739826982,2
165,301.8549999999999,29.363436086862915,13.668814497026718,19.97979162180518,19.951632406287796,17.036325388017435,2
166,625.335,64.35510566336443,3.2622514332317873,0.0,32.38264290340378,0.0,3
167,269.96000000000004,23.336790635649724,15.0244480663802,61.63876129797007,0.0,0.0,9
168,262.85499999999996,15.826215974586752,9.198988035228549,31.84265089117575,39.89842308497081,3.233722014038158,2
169,959.005,26.845532609319033,13.948832383564213,17.534840798535985,35.72192011511932,5.948874093461452,4
170,238.85,9.796943688507431,26.125183169353157,12.685786058195522,32.4262089177308,18.965878166213106,2
171,483.6771428571428,30.47782759455836,6.7199489624129445,40.393532876121625,15.838487302628081,6.570203264279005,2
172,402.9000000000001,36.336559940431854,0.0,13.179448994787787,27.364110201042436,23.119880863737897,2
173,145.92,52.63157894736842,3.453947368421053,24.259868421052637,19.654605263157897,0.0,3
174,297.65000000000003,31.009575004199558,27.1123803124475,0.0,22.7952292961532,19.082815387199727,2
175,860.9279999999999,29.74975840023789,8.683885295866785,18.42802185548618,25.75186310585787,17.386471342551296,10
176,98.5215625,31.26917013724787,10.516733329315601,15.950188569126682,22.171542397127535,20.092365567182313,10
177,259.805,47.36244491060603,37.13554396566655,9.75731798849137,5.744693135236043,0.0,7
178,456.2100000000001,16.965870980469518,9.276429714385918,16.85408035772999,38.48556585782862,18.418053089585936,2
179,160.54,15.516382210041114,14.096175407998008,58.02292263610316,6.166687429924007,6.197832315933724,9
180,182.45000000000002,8.22143052891203,0.0,53.65853658536586,27.21293505069882,10.907097835023292,9
181,263.166,47.387580462521754,19.48123997780868,12.307820919115693,20.067181930796533,0.7561767097573394,3
182,217.95000000000002,50.47946776783666,14.884147740307407,11.305345262674923,16.57107899365298,6.759960235528026,3
183,1201.255,29.954505912566443,8.745853295095547,25.541204823288975,27.129959916920214,8.628476052128816,4
184,386.41999999999996,37.917292065628075,19.227783241033077,17.933854355364634,16.691682625122926,8.229387712851302,2
185,379.7,51.119304714248095,19.699762970766393,14.801158809586518,9.165130366078483,5.214643139320517,3
186,179.70999999999998,52.751655444883426,31.862445050358918,9.849201491291527,0.0,5.5366980134661405,3
187,175.68,22.928051001821494,28.927595628415297,27.851775956284154,20.29257741347905,0.0,7
188,436.9453333333334,23.38202490624304,19.79927313561727,17.79627657464396,35.28053852655862,3.741886856937099,10
189,250.46111111111108,1.7833773262648895,0.0,10.469578333296369,48.07577135505624,39.67127298538252,1
190,842.9300000000001,36.06230647859252,16.460441555052014,11.139715041581152,18.68482554897797,17.65271137579633,4
191,196.94,0.0,1.4623743272062557,39.78876815273688,52.30019295216818,6.448664567888697,1
192,104.0,0.0,0.0,100.0,0.0,0.0,9
193,174.9,19.89708404802744,5.831903945111492,0.0,53.17324185248713,21.097770154373926,1
194,287.34,50.21925245353936,8.087979397229763,7.46502401336396,25.35324006403564,8.87450407183128,3
195,8951.260000000002,16.45019807267356,4.477581927013627,21.268514153314726,26.071189977723797,31.732515869274263,6
196,368.84999999999985,25.37616917446117,24.888165921106154,29.28019520130135,13.447200759116177,7.008268944015185,2
197,200.8,70.89143426294822,23.28187250996016,5.826693227091632,0.0,0.0,3
198,127.36666666666667,84.16644857367181,0.0,5.495943470295734,0.0,10.337607956032452,3
199,356.4688888888889,30.26912119493052,4.636215720867023,51.67600725636022,6.94310240569537,6.475553422146859,9
200,225.135,2.7983210073955633,50.996069025251515,15.068736535856267,19.410575876696203,11.726297554800452,7
201,798.8050000000003,25.143182629052134,18.463830346580195,17.015416778813346,27.755522311452722,11.62204793410156,10
202,401.0114285714286,35.51733473930205,23.73854681733331,14.186271855451219,13.100802257149777,13.45704433076364,2
203,126.93999999999998,33.23054761529632,51.4753876972248,10.229804857187876,5.064259830291026,0.0,7
204,231.10399999999998,8.720749099972307,4.771012184990307,10.118388258100252,4.318402104680144,72.071448352257,0
205,97.412,33.88083603662793,5.223175789430459,39.78975896193487,14.36168028579641,6.744548926210323,2
206,153.12000000000003,29.388714733542315,35.527690700104486,19.474921630094038,15.608672936259138,0.0,7
207,613.1999999999999,0.0,0.0,0.0,100.0,0.0,1
208,118.09,46.489965280718096,28.994834448302143,11.940045727834702,12.575154543145059,0.0,3
209,1579.51,42.93610043621123,19.481991250451085,11.934713930269515,20.48103525776982,5.1661591252983525,4
210,321.6166666666667,26.2672954345235,14.934963984038971,26.06208218894129,16.935274913198946,15.800383479297297,2
211,436.885,35.10077022557424,15.427400803415086,17.286585714776198,23.573137095574353,8.612106160660128,2
212,1049.3200000000002,30.80089963023671,14.935386726642012,19.82236114817215,18.307094118095524,16.134258376853577,4
213,668.0400000000001,3.592599245554158,12.879468295311655,31.39033590802946,17.805820010777794,34.33177654032693,2
214,773.095,30.209741364256654,6.915708936159204,37.41196101384694,23.250700108007425,2.2118885777297743,10
215,315.59999999999997,12.024714828897341,0.0,9.695817490494298,35.07604562737643,43.20342205323195,0
216,523.2975,27.964016644451767,12.788136767326424,31.799311099326864,14.821874746200775,12.626660742694165,2
217,320.65,40.94807422423203,6.362077031030719,9.917355371900829,3.087478559176673,39.68501481365976,0
218,355.5300000000002,41.48735690377743,8.066829803392112,38.519956121846235,6.328579866677914,5.597277304306243,3
219,137.31,0.0,29.975966790474107,12.890539654795719,21.73913043478261,35.39436311994756,0
220,246.435,34.111428977215084,29.119240367642586,26.832633351593728,3.606427658408911,6.330269645139691,7
221,434.46999999999997,42.037424908509216,20.280648452904305,19.840265150643315,12.310017569298994,5.531643918644172,3
222,591.5735000000001,23.665360263771117,11.284988255897193,36.66729493461082,19.749870472561728,8.632486073159127,10
223,162.09999999999997,12.214682294879704,12.584824182603333,33.18938926588527,42.01110425663172,0.0,2
224,269.1,30.73206986250464,22.222222222222218,39.68784838350055,7.357859531772575,0.0,2
225,284.565,35.59819373429621,18.14699629258693,10.542406831479626,15.128353803173264,20.584049338463974,2
226,1206.9099999999999,23.40273922662005,17.914343240175327,31.692503997812597,20.95433793737727,6.036075598014765,4
227,661.6088888888887,27.204894466015507,11.743762679528693,33.39569534199461,18.998300439333075,8.657347073128134,10
228,679.0883333333333,41.686771234964525,10.290266607436932,27.187430206674147,15.556395461562438,5.279136489361965,2
229,244.15333333333334,45.277557818857,7.298692078748327,23.599923545313057,12.164486797913877,11.659339759167736,3
230,515.44,26.264938693155358,12.230327487195405,25.970045010088466,22.5603367996275,12.97435200993326,2
231,480.50000000000017,29.281997918834534,11.15504682622268,11.425598335067635,23.12174817898022,25.01560874089489,2
232,429.49500000000006,15.681206998917329,12.466967019406509,38.530134227406606,15.096799729915364,18.224892024354183,2
233,754.5899999999997,36.11497634477003,19.81738427490426,26.197007646536548,12.1456685087266,5.72496322506262,4
234,727.9874999999997,33.370765294733786,10.470303404934842,16.930750871409202,25.644327684197886,13.583852744724329,10
235,511.69,21.3469092614669,38.95327248920245,17.401160859113915,19.855772049483082,2.4428853407336475,7
236,366.1,43.51270144769189,4.916689429117727,24.829281617044526,19.68041518710735,7.060912319038513,3
237,331.52666666666664,10.828691507973215,2.533732831949164,23.615998713024595,39.720283938949116,23.301293008103922,1
238,145.9,36.49760109664154,9.047292666209733,20.973269362577103,21.83002056202879,11.651816312542836,2
239,301.75333333333333,44.71643505733159,12.88027748934008,25.15962264984645,11.764575922939265,5.479088880542606,3
240,325.08000000000004,9.361387966039128,8.062015503875967,53.96825396825397,0.0,28.608342561830934,9
241,477.9100000000001,36.241133267770074,20.782155635998407,3.1261116109727767,32.736289259483996,7.114310225774727,2
242,407.79499999999996,47.395137262595185,14.421461763876458,31.488860824679076,6.694540148849301,0.0,3
243,673.4849999999999,39.25254460010246,20.980422726564072,6.695026615292102,30.117226070365348,2.9547799876760434,2
244,262.235,22.02540977876078,5.552271817263142,26.027545267921266,37.04247462517716,9.352298510877647,2
245,300.05,40.859856690551574,12.464589235127479,9.798366938843527,11.064822529578404,25.81236460589902,3
246,189.83666666666667,16.540534845744588,23.392038770170853,57.459921687064316,2.6075046970202456,0.0,9
247,242.44,19.03151295165814,20.136941098828576,21.7290876093054,0.0,39.10245834020789,0
248,114.00000000000003,13.157894736842103,42.63157894736841,0.0,28.552631578947363,15.657894736842104,7
249,793.9799999999998,33.08395677472986,13.70311594750498,24.824302879165725,18.489130708582085,9.899493690017383,4
250,1104.925,26.988257121524086,8.485643821978869,14.086023938276353,37.977690793492776,12.462384324727925,4
251,105.99600000000001,38.20898901845353,5.132269142231783,36.837239141099666,13.642024227329335,6.179478470885694,2
252,723.8340000000001,41.8908202709461,3.065896324295349,26.35300358922073,17.701572459983918,10.988707355553899,2
253,304.29499999999996,5.4059383164363535,9.339621091375147,27.284378645722086,45.473964409536805,12.496097536929625,1
254,632.0500000000001,42.33842259314927,7.461435013052764,5.164148405980539,17.33248951823432,27.703504469583102,2
255,73.68,21.172638436482085,38.11074918566775,0.0,40.71661237785016,0.0,7
256,227.10000000000002,32.76089828269484,10.303830911492733,41.21532364597093,0.0,15.71994715984148,2
257,322.1618181818182,27.26467218619666,12.59671875793644,35.42347436917642,16.97057943777548,7.744555248915,2
258,487.9866666666667,0.4508319899450804,0.4508319899450805,1.0451105221454138,98.05322549796442,0.0,1
259,45.0,100.0,0.0,0.0,0.0,0.0,3
260,460.12999999999994,14.282920044335299,28.54845369786799,14.343772412144396,28.75274378979854,14.07211005585378,2
261,794.2875,33.75352123758715,4.27301197614214,19.185118738492044,27.302771351683113,15.485576696095555,2
262,713.8650000000001,38.835073858502646,23.301324480118783,17.712732799618973,14.316432378671035,5.834436483088537,2
263,548.81,36.17645451066855,7.588783003225161,31.001986115413356,12.41959876824402,12.813177602448937,2
264,225.9,7.702523240371844,4.515272244355909,41.76626826029216,9.9601593625498,36.05577689243029,0
265,287.26,30.47761609691569,15.259695049780685,25.682308709879553,15.613033488825456,12.967346654598622,2
266,461.15,20.29166214897539,16.943510788246776,19.721348801908274,38.67505150168058,4.368426759188984,2
267,181.89833333333334,32.98545891019708,10.938344679720355,33.288741879621405,1.8142002400608397,20.973254290400316,2
268,1310.873333333334,34.70044567404595,21.375741024219643,12.666195394758025,31.18557094252685,0.07204696444948488,8
269,237.75500000000008,58.16071165695777,2.145065298311286,14.163739984437756,12.48659334188555,13.043889718407598,3
270,197.70249999999996,41.425879794135135,7.329194117423908,8.61142373009952,37.600687902277414,5.032814456064036,3
271,562.07,29.584959492266407,13.438313247945501,28.59939800445431,16.25654844026221,12.12078081507156,10
272,343.2767741935483,31.318657567767193,5.992155300246767,29.304576951918804,14.593227697390803,18.791382482676447,10
273,543.755,38.41698664183055,16.39761604819397,21.136357366828808,16.476038972383833,7.5730009707628305,10
274,336.965,48.45706032772939,33.46836219389749,8.763521433976823,7.490886788439946,1.8201692559563554,3
275,429.18,28.285723161998856,10.428413874520405,24.261770508100717,31.74658651381705,5.277505941562981,2
276,71.14,45.54399775091369,54.45600224908631,0.0,0.0,0.0,7
277,4873.810000000005,29.5793229526797,14.679275556494794,17.98962208210823,26.22383720333781,11.52794220537935,6
278,569.8050000000002,39.51351778239923,8.327410254385269,24.206526794254167,15.281543685997837,12.671001482963465,2
279,335.00999999999993,21.67099489567476,0.0,26.449956717709927,22.357541565923412,29.52150682069193,2
280,185.56,35.25544298340159,1.940073291657685,22.53718473809011,28.62685923690451,11.640439749946108,2
281,177.9775,21.297635937126884,2.02834627972637,16.82796982764675,16.202890814850193,43.643157140649805,0
282,380.8349999999999,23.9867659222498,25.223521997715554,7.181587826749119,30.781046910079173,12.827077343206378,2
283,145.525,8.555231059955332,10.616732520185534,0.0,24.050850369352343,56.77718605050678,0
284,252.53000000000006,32.70898507108066,20.27481883340593,14.366609907733732,32.64958618777967,0.0,2
